Refactoring Type,Source File,Model,Split,Pos Train,Neg Train,Accuracy,TN,TP,FN,FP,Model Params,Approach,Type Split,Type File
Rename Package,countplus_normal_all,RandomForest,0.2,6,139,1.0,100,100,0,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Rename Package,countplus_normal_all,SVM,0.2,6,139,0.9861111111111112,97,100,0,3,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Rename Package,countplus_normal_all,LogisticRegression,0.2,6,139,1.0,100,100,0,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Rename Package,countplus_normal_all,RandomForest,0.3,5,122,0.75,100,50,50,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Rename Package,countplus_normal_all,SVM,0.3,5,122,0.75,100,50,50,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Rename Package,countplus_normal_all,LogisticRegression,0.3,5,122,0.75,100,50,50,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Rename Package,countplus_normal_all,RandomForest,0.4,4,105,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Rename Package,countplus_normal_all,SVM,0.4,4,105,0.4857142857142857,97,0,100,3,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Rename Package,countplus_normal_all,LogisticRegression,0.4,4,105,0.6595238095238095,99,33,67,1,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Rename Package,countplus_normal_all,RandomForest,0.5,3,88,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Rename Package,countplus_normal_all,SVM,0.5,3,88,0.75,100,50,50,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Rename Package,countplus_normal_all,LogisticRegression,0.5,3,88,0.7442528735632183,99,50,50,1,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,RandomForest,0.2,6,139,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,SVM,0.2,6,139,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,LogisticRegression,0.2,6,139,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,RandomForest,0.3,6,121,0.49056603773584906,98,0,100,2,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,SVM,0.3,6,121,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,LogisticRegression,0.3,6,121,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,RandomForest,0.4,5,104,0.4928571428571429,99,0,100,1,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,SVM,0.4,5,104,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,LogisticRegression,0.4,5,104,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,RandomForest,0.5,4,87,0.4885057471264368,98,0,100,2,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,SVM,0.5,4,87,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Pull Up Method,countplus_normal_all,LogisticRegression,0.5,4,87,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Move Attribute,countplus_normal_all,RandomForest,0.2,10,135,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Move Attribute,countplus_normal_all,SVM,0.2,10,135,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",countplus,normal,all
Move Attribute,countplus_normal_all,LogisticRegression,0.2,10,135,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Move Attribute,countplus_normal_all,RandomForest,0.3,8,119,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Move Attribute,countplus_normal_all,SVM,0.3,8,119,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",countplus,normal,all
Move Attribute,countplus_normal_all,LogisticRegression,0.3,8,119,0.6151960784313726,98,25,75,2,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Move Attribute,countplus_normal_all,RandomForest,0.4,7,102,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Move Attribute,countplus_normal_all,SVM,0.4,7,102,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Move Attribute,countplus_normal_all,LogisticRegression,0.4,7,102,0.5852941176470589,97,20,80,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Move Attribute,countplus_normal_all,RandomForest,0.5,6,85,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Move Attribute,countplus_normal_all,SVM,0.5,6,85,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Move Attribute,countplus_normal_all,LogisticRegression,0.5,6,85,0.5774509803921569,99,17,83,1,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Move Method,countplus_normal_all,RandomForest,0.2,8,137,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Move Method,countplus_normal_all,SVM,0.2,8,137,0.4857142857142857,97,0,100,3,"[""{'C': 10, 'kernel': 'rbf'}""]",countplus,normal,all
Move Method,countplus_normal_all,LogisticRegression,0.2,8,137,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Move Method,countplus_normal_all,RandomForest,0.3,7,120,0.6378205128205128,94,33,67,6,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Move Method,countplus_normal_all,SVM,0.3,7,120,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",countplus,normal,all
Move Method,countplus_normal_all,LogisticRegression,0.3,7,120,0.4807692307692308,96,0,100,4,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Move Method,countplus_normal_all,RandomForest,0.4,6,103,0.588768115942029,93,25,75,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Move Method,countplus_normal_all,SVM,0.4,6,103,0.463768115942029,93,0,100,7,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Move Method,countplus_normal_all,LogisticRegression,0.4,6,103,0.463768115942029,93,0,100,7,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Move Method,countplus_normal_all,RandomForest,0.5,5,86,0.5767441860465117,95,20,80,5,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Move Method,countplus_normal_all,SVM,0.5,5,86,0.47674418604651164,95,0,100,5,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Move Method,countplus_normal_all,LogisticRegression,0.5,5,86,0.5709302325581396,94,20,80,6,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,RandomForest,0.2,6,139,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,SVM,0.2,6,139,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,LogisticRegression,0.2,6,139,0.4857142857142857,97,0,100,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,RandomForest,0.3,6,121,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,SVM,0.3,6,121,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,LogisticRegression,0.3,6,121,0.4716981132075472,94,0,100,6,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,RandomForest,0.4,5,104,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,SVM,0.4,5,104,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,LogisticRegression,0.4,5,104,0.4785714285714286,96,0,100,4,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,RandomForest,0.5,4,87,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,SVM,0.5,4,87,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,normal,all
Extract Superclass,countplus_normal_all,LogisticRegression,0.5,4,87,0.4827586206896552,97,0,100,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,normal,all
Inline Method,countplus_SMOTE_single,RandomForest,0.2,117,117,0.46551724137931033,93,0,100,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,SVM,0.2,117,117,0.7126436781609196,76,67,33,24,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,LogisticRegression,0.2,117,117,0.7298850574712643,79,67,33,21,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,RandomForest,0.3,102,102,0.5909090909090908,93,25,75,7,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,SVM,0.3,102,102,0.5340909090909092,82,25,75,18,"[""{'C': 10, 'kernel': 'rbf'}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,LogisticRegression,0.3,102,102,0.6704545454545454,84,50,50,16,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,RandomForest,0.4,88,88,0.7241379310344828,95,50,50,5,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,SVM,0.4,88,88,0.7385057471264367,81,67,33,19,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,LogisticRegression,0.4,88,88,0.7471264367816092,83,67,33,17,"[""{'C': 1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,RandomForest,0.5,73,73,0.7954990215264188,88,71,29,12,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,SVM,0.5,73,73,0.6829745596868884,79,57,43,21,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_single,LogisticRegression,0.5,73,73,0.6692759295499021,77,57,43,23,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,RandomForest,0.2,78,78,0.7333333333333334,67,80,20,33,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,SVM,0.2,78,78,0.55,25,85,15,75,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,LogisticRegression,0.2,78,78,0.6083333333333334,42,80,20,58,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,RandomForest,0.3,69,69,0.8085299455535391,79,83,17,21,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,SVM,0.3,69,69,0.6234119782214156,32,93,7,68,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,LogisticRegression,0.3,69,69,0.5980036297640653,37,83,17,63,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,RandomForest,0.4,59,59,0.6574358974358974,52,79,21,48,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,SVM,0.4,59,59,0.5517948717948717,36,74,26,64,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,LogisticRegression,0.4,59,59,0.5261538461538462,36,69,31,64,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,RandomForest,0.5,49,49,0.5506912442396313,39,71,29,61,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,SVM,0.5,49,49,0.6474654377880185,58,71,29,42,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Extract Method,countplus_SMOTE_single,LogisticRegression,0.5,49,49,0.5566161948650428,42,69,31,58,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,RandomForest,0.2,114,114,0.5535714285714286,86,25,75,14,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,SVM,0.2,114,114,0.8035714285714286,86,75,25,14,"[""{'C': 1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,LogisticRegression,0.2,114,114,0.7857142857142857,82,75,25,18,"[""{'C': 1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,RandomForest,0.3,99,99,0.6953488372093023,79,60,40,21,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,SVM,0.3,99,99,0.7186046511627907,84,60,40,16,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,LogisticRegression,0.3,99,99,0.6953488372093023,79,60,40,21,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,RandomForest,0.4,85,85,0.6265664160401002,82,43,57,18,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,SVM,0.4,85,85,0.7330827067669172,89,57,43,11,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,LogisticRegression,0.4,85,85,0.7155388471177945,86,57,43,14,"[""{'C': 1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,RandomForest,0.5,71,71,0.7003129890453834,85,56,44,15,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,SVM,0.5,71,71,0.6791862284820032,80,56,44,20,"[""{'C': 1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Move Class,countplus_SMOTE_single,LogisticRegression,0.5,71,71,0.6791862284820032,80,56,44,20,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Move Attribute,countplus_SMOTE_single,RandomForest,0.2,122,122,0.46774193548387094,94,0,100,6,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,single
Move Attribute,countplus_SMOTE_single,SVM,0.2,122,122,0.46774193548387094,94,0,100,6,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,single
Move Attribute,countplus_SMOTE_single,LogisticRegression,0.2,122,122,0.46774193548387094,94,0,100,6,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,single
Inline Method,countplus_SMOTE_all,RandomForest,0.2,132,132,0.6225490196078431,91,33,67,9,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,SVM,0.2,132,132,0.7598039215686274,85,67,33,15,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,LogisticRegression,0.2,132,132,0.7745098039215685,88,67,33,12,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,RandomForest,0.3,116,116,0.66,92,40,60,8,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,SVM,0.3,116,116,0.71,82,60,40,18,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,LogisticRegression,0.3,116,116,0.73,86,60,40,14,"[""{'C': 1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,RandomForest,0.4,99,99,0.7126865671641791,93,50,50,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,SVM,0.4,99,99,0.6604477611940298,82,50,50,18,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,LogisticRegression,0.4,99,99,0.6604477611940298,82,50,50,18,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,RandomForest,0.5,83,83,0.713855421686747,93,50,50,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,SVM,0.5,83,83,0.677710843373494,86,50,50,14,"[""{'C': 1, 'kernel': 'linear'}""]",countplus,SMOTE,all
Inline Method,countplus_SMOTE_all,LogisticRegression,0.5,83,83,0.7341867469879518,84,62,38,16,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,RandomForest,0.2,85,85,0.7090909090909091,60,82,18,40,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,SVM,0.2,85,85,0.6545454545454545,40,91,9,60,"[""{'C': 10, 'kernel': 'rbf'}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,LogisticRegression,0.2,85,85,0.5424242424242425,27,82,18,73,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,RandomForest,0.3,75,75,0.6827445652173914,52,84,16,48,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,SVM,0.3,75,75,0.6739130434782609,35,100,0,65,"[""{'C': 10, 'kernel': 'rbf'}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,LogisticRegression,0.3,75,75,0.49320652173913043,17,81,19,83,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,RandomForest,0.4,64,64,0.6453488372093024,50,79,21,50,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,SVM,0.4,64,64,0.5775193798449612,67,49,51,33,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,LogisticRegression,0.4,64,64,0.5872093023255813,50,67,33,50,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,RandomForest,0.5,53,53,0.5908408408408409,46,72,28,54,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,SVM,0.5,53,53,0.6121121121121121,59,63,37,41,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,all
Extract Method,countplus_SMOTE_all,LogisticRegression,0.5,53,53,0.627127127127127,51,74,26,49,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,RandomForest,0.2,123,123,0.375,75,0,100,25,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,SVM,0.2,123,123,0.653125,91,40,60,9,"[""{'C': 10, 'kernel': 'rbf'}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,LogisticRegression,0.2,123,123,0.590625,78,40,60,22,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,RandomForest,0.3,108,108,0.46675531914893614,81,12,88,19,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,SVM,0.3,108,108,0.6210106382978724,62,62,38,38,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,LogisticRegression,0.3,108,108,0.6329787234042553,77,50,50,23,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,RandomForest,0.4,93,93,0.593108504398827,82,36,64,18,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,SVM,0.4,93,93,0.6114369501466275,68,55,45,32,"[""{'C': 10, 'kernel': 'rbf'}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,LogisticRegression,0.4,93,93,0.6143695014662757,77,45,55,23,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,RandomForest,0.5,78,78,0.6590909090909092,82,50,50,18,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,SVM,0.5,78,78,0.6461038961038961,65,64,36,35,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,all
Move Class,countplus_SMOTE_all,LogisticRegression,0.5,78,78,0.6785714285714286,71,64,36,29,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Rename Package,countplus_SMOTE_all,RandomForest,0.2,139,139,1.0,100,100,0,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",countplus,SMOTE,all
Rename Package,countplus_SMOTE_all,SVM,0.2,139,139,0.5,100,0,100,0,"[""{'C': 10, 'kernel': 'rbf'}""]",countplus,SMOTE,all
Rename Package,countplus_SMOTE_all,LogisticRegression,0.2,139,139,0.9861111111111112,97,100,0,3,"[""{'C': 1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
Pull Up Method,countplus_SMOTE_all,RandomForest,0.2,139,139,0.44285714285714284,89,0,100,11,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",countplus,SMOTE,all
Pull Up Method,countplus_SMOTE_all,SVM,0.2,139,139,0.21428571428571427,43,0,100,57,"[""{'C': 0.1, 'kernel': 'linear'}""]",countplus,SMOTE,all
Pull Up Method,countplus_SMOTE_all,LogisticRegression,0.2,139,139,0.22857142857142856,46,0,100,54,"[""{'C': 0.1, 'max"", ""iter': 100}""]",countplus,SMOTE,all
